"date","state","percent_positive","unweighted_ili","ILIp"
2021-04-25,"IN",0,0.995814,0
2021-04-25,"IA",0,0.481085,0
2021-04-25,"KS",0,0.622479,0
2021-04-25,"KY",0,0.715728,0
2021-04-25,"LA",0,1.09822,0
2021-04-25,"ME",0,0.457134,0
2021-04-25,"MD",0,0.997354,0
2021-04-25,"MA",0,0.510864,0
2021-04-25,"MI",0,0.494026,0
2021-04-25,"MN",0,0.471968,0
2021-04-25,"MS",0,1.71355,0
2021-04-25,"MO",0,0.966921,0
2021-04-25,"MT",0,0.518538,0
2021-04-25,"NE",0,0.871648,0
2021-04-25,"NV",NA,0.536121,NA
2021-04-25,"NH",NA,0.405186,NA
2021-04-25,"NJ",NA,1.92565,NA
2021-04-25,"NM",0,1.55484,0
2021-04-25,"NY",0,1.17598,0
2021-04-25,"NC",NA,0.633003,NA
2021-04-25,"ND",NA,1.10396,NA
2021-04-25,"OH",0,1.08514,0
2021-04-25,"OK",0,0.713063,0
2021-04-25,"OR",0.04,0.753796,3.015184e-06
2021-04-25,"PA",0,0.8263,0
2021-04-25,"RI",NA,0.268366,NA
2021-04-25,"SC",0,0.597558,0
2021-04-25,"SD",0,0.816098,0
2021-04-25,"TN",0,1.25548,0
2021-04-25,"TX",0.31,1.44488,4.479128e-05
2021-04-25,"UT",NA,0.777977,NA
2021-04-25,"VT",0.58,0.552486,3.2044188e-05
2021-04-25,"VA",0,0.975279,0
2021-04-25,"WA",0,0.77281,0
2021-04-25,"WV",0,0.881286,0
2021-04-25,"WI",0.33,0.630477,2.0805741e-05
2021-04-25,"WY",NA,0.829738,NA
2021-05-02,"AL",0,1.60701,0
2021-05-02,"AK",NA,0.637716,NA
2021-05-02,"AZ",0,0.964598,0
2021-05-02,"AR",0,1.0597,0
2021-05-02,"CA",0.05,0.999044,4.99522e-06
2021-05-02,"CO",0,1.01438,0
2021-05-02,"CT",0,0.634098,0
2021-05-02,"DE",NA,0.349127,NA
2021-05-02,"FL",NA,NA,NA
2021-05-02,"GA",0.65,2.41376,0.0001568944
2021-05-02,"HI",0,0.505051,0
2021-05-02,"ID",0,0.806085,0
2021-05-02,"IL",0,0.673228,0
2021-05-02,"IN",0,1.02322,0
2021-05-02,"IA",0,0.434075,0
2021-05-02,"KS",0,0.711677,0
2021-05-02,"KY",0,0.957673,0
2021-05-02,"LA",0,1.11806,0
2021-05-02,"ME",0,0.372107,0
2021-05-02,"MD",0,0.826045,0
2021-05-02,"MA",0.28,0.537107,1.5038996e-05
2021-05-02,"MI",0,0.223367,0
2021-05-02,"MN",0,0.460043,0
2021-05-02,"MS",0,2.01872,0
2021-05-02,"MO",0,0.875779,0
2021-05-02,"MT",0,0.746689,0
2021-05-02,"NE",0,1.15779,0
2021-05-02,"NV",NA,0.962464,NA
2021-05-02,"NH",NA,0.283688,NA
2021-05-02,"NJ",NA,1.86388,NA
2021-05-02,"NM",0,1.22828,0
2021-05-02,"NY",0,1.17592,0
2021-05-02,"NC",0,0.650835,0
2021-05-02,"ND",NA,1.02167,NA
2021-05-02,"OH",0,1.16257,0
2021-05-02,"OK",0,1.22105,0
2021-05-02,"OR",0,0.751393,0
2021-05-02,"PA",0.27,0.822883,2.2217841e-05
2021-05-02,"RI",NA,0.285931,NA
2021-05-02,"SC",0,0.679631,0
2021-05-02,"SD",0,0.719667,0
2021-05-02,"TN",0,1.27042,0
2021-05-02,"TX",0.2,1.36473,2.72946e-05
2021-05-02,"UT",NA,0.798128,NA
2021-05-02,"VT",2.31,0.634196,0.000146499276
2021-05-02,"VA",0,0.960957,0
2021-05-02,"WA",0,0.71346,0
2021-05-02,"WV",0,0.700509,0
2021-05-02,"WI",0.05,0.698949,3.494745e-06
2021-05-02,"WY",NA,0.725639,NA
2021-05-09,"AL",0.94,1.66154,0.00015618476
2021-05-09,"AK",NA,0.799754,NA
2021-05-09,"AZ",0,1.14266,0
2021-05-09,"AR",0,1.10761,0
2021-05-09,"CA",0,1.10909,0
2021-05-09,"CO",0,1.14457,0
2021-05-09,"CT",0,0.732169,0
2021-05-09,"DE",NA,0.235868,NA
2021-05-09,"FL",NA,NA,NA
2021-05-09,"GA",0.91,2.42034,0.00022025094
2021-05-09,"HI",0.5,0.796178,3.98089e-05
2021-05-09,"ID",1.56,0.796555,0.00012426258
2021-05-09,"IL",1.61,0.819467,0.000131934187
2021-05-09,"IN",0,1.17559,0
2021-05-09,"IA",0,0.581549,0
2021-05-09,"KS",0,0.656716,0
2021-05-09,"KY",0,1.00378,0
2021-05-09,"LA",0,1.38668,0
2021-05-09,"ME",0,0.280319,0
2021-05-09,"MD",0.14,0.85935,1.20309e-05
2021-05-09,"MA",0.16,0.590751,9.452016e-06
2021-05-09,"MI",0,0.14587,0
2021-05-09,"MN",0,0.43984,0
2021-05-09,"MS",0,2.07787,0
2021-05-09,"MO",0,1.02041,0
2021-05-09,"MT",0,0.484013,0
2021-05-09,"NE",0,1.22819,0
2021-05-09,"NV",NA,1.13027,NA
2021-05-09,"NH",NA,0.213068,NA
2021-05-09,"NJ",NA,1.79697,NA
2021-05-09,"NM",0,1.11042,0
2021-05-09,"NY",0,1.39,0
2021-05-09,"NC",0,0.583387,0
2021-05-09,"ND",NA,0.934579,NA
2021-05-09,"OH",0,1.34723,0
2021-05-09,"OK",0,0.571157,0
2021-05-09,"OR",0,0.744834,0
2021-05-09,"PA",0,0.710201,0
2021-05-09,"RI",NA,0.307283,NA
2021-05-09,"SC",0.54,0.791108,4.2719832e-05
2021-05-09,"SD",0,0.876687,0
2021-05-09,"TN",0,1.30817,0
2021-05-09,"TX",0.17,1.56741,2.664597e-05
2021-05-09,"UT",NA,0.928662,NA
2021-05-09,"VT",1.1,0.537634,5.913974e-05
2021-05-09,"VA",0,1.05117,0
2021-05-09,"WA",0,0.719202,0
2021-05-09,"WV",0,0.689212,0
2021-05-09,"WI",0.1,0.629526,6.29526e-06
2021-05-09,"WY",NA,0.66143,NA
2021-05-16,"AL",0.41,1.51433,6.208753e-05
2021-05-16,"AK",NA,0.830122,NA
2021-05-16,"AZ",0,0.911444,0
2021-05-16,"AR",0,1.43155,0
2021-05-16,"CA",0.21,1.10484,2.320164e-05
2021-05-16,"CO",0,1.08512,0
2021-05-16,"CT",0,0.907927,0
2021-05-16,"DE",NA,0.464596,NA
2021-05-16,"FL",NA,NA,NA
2021-05-16,"GA",0.93,2.62991,0.00024458163
2021-05-16,"HI",0.6,0.928454,5.570724e-05
2021-05-16,"ID",1.16,0.933108,0.000108240528
2021-05-16,"IL",0,0.769395,0
2021-05-16,"IN",0,1.06671,0
2021-05-16,"IA",0,0.363128,0
2021-05-16,"KS",0,0.790443,0
2021-05-16,"KY",0,1.07274,0
2021-05-16,"LA",0,1.39616,0
2021-05-16,"ME",0,0.312256,0
2021-05-16,"MD",0,0.886205,0
2021-05-16,"MA",0,0.603959,0
2021-05-16,"MI",0,0.229856,0
2021-05-16,"MN",0,0.505586,0
2021-05-16,"MS",4.76,2.33351,0.00111075076
2021-05-16,"MO",0,1.06783,0
2021-05-16,"MT",0,0.525253,0
2021-05-16,"NE",0,1.49925,0
2021-05-16,"NV",NA,0.966184,NA
2021-05-16,"NH",NA,0.0774593,NA
2021-05-16,"NJ",NA,1.73259,NA
2021-05-16,"NM",0.1,1.03087,1.03087e-05
2021-05-16,"NY",0,1.22147,0
2021-05-16,"NC",0.98,0.674696,6.6120208e-05
2021-05-16,"ND",NA,0.830258,NA
2021-05-16,"OH",0,1.51646,0
2021-05-16,"OK",0,0.866261,0
2021-05-16,"OR",0,0.599166,0
2021-05-16,"PA",0,0.694197,0
2021-05-16,"RI",NA,0.298805,NA
2021-05-16,"SC",0.3,0.658281,1.974843e-05
2021-05-16,"SD",0,0.795294,0
2021-05-16,"TN",4,1.37559,0.000550236
2021-05-16,"TX",0.19,1.70683,3.242977e-05
2021-05-16,"UT",NA,1.17036,NA
2021-05-16,"VT",0,0.414634,0
2021-05-16,"VA",0,1.12053,0
2021-05-16,"WA",0,0.757749,0
2021-05-16,"WV",0,0.261175,0
2021-05-16,"WI",0.55,0.741525,4.0783875e-05
2021-05-16,"WY",NA,0.597015,NA
2021-05-23,"AL",0.41,1.45723,5.974643e-05
2021-05-23,"AK",NA,0.528945,NA
2021-05-23,"AZ",0,1.13549,0
2021-05-23,"AR",0,1.43963,0
2021-05-23,"CA",0,1.143,0
2021-05-23,"CO",0.09,1.02796,9.25164e-06
2021-05-23,"CT",0,0.799842,0
2021-05-23,"DE",NA,0.391543,NA
2021-05-23,"FL",NA,NA,NA
2021-05-23,"GA",1.27,2.48034,0.00031500318
2021-05-23,"HI",0.57,0.862895,4.9185015e-05
2021-05-23,"ID",0,0.985961,0
2021-05-23,"IL",0,0.703537,0
2021-05-23,"IN",0,1.00196,0
2021-05-23,"IA",0,0.552181,0
2021-05-23,"KS",0,0.594484,0
2021-05-23,"KY",0,0.934691,0
2021-05-23,"LA",0,1.40963,0
2021-05-23,"ME",0,0.311915,0
2021-05-23,"MD",0.15,0.817521,1.2262815e-05
2021-05-23,"MA",0,0.587954,0
2021-05-23,"MI",0,0.111514,0
2021-05-23,"MN",0,0.379858,0
2021-05-23,"MS",0,2.18186,0
2021-05-23,"MO",0,0.994401,0
2021-05-23,"MT",0,0.438538,0
2021-05-23,"NE",0,1.43311,0
2021-05-23,"NV",NA,0.406209,NA
2021-05-23,"NH",NA,0.104167,NA
2021-05-23,"NJ",NA,1.75693,NA
2021-05-23,"NM",NA,1.16999,NA
2021-05-23,"NY",0,1.13012,0
2021-05-23,"NC",NA,0.66537,NA
2021-05-23,"ND",NA,0.915332,NA
2021-05-23,"OH",0,1.09187,0
2021-05-23,"OK",0,0.641424,0
2021-05-23,"OR",0.08,0.585737,4.685896e-06
2021-05-23,"PA",0,0.65953,0
2021-05-23,"RI",NA,0.233372,NA
2021-05-23,"SC",0,0.835691,0
2021-05-23,"SD",0,0.700723,0
2021-05-23,"TN",0,1.38646,0
2021-05-23,"TX",0.45,1.53327,6.899715e-05
2021-05-23,"UT",NA,1.23863,NA
2021-05-23,"VT",0,0.493675,0
2021-05-23,"VA",0,1.09133,0
2021-05-23,"WA",0,0.70619,0
2021-05-23,"WV",0,0.255428,0
2021-05-23,"WI",0.89,0.616598,5.4877222e-05
2021-05-23,"WY",NA,0.385109,NA
2021-05-30,"AL",0.39,1.40336,5.473104e-05
2021-05-30,"AK",NA,0.66778,NA
2021-05-30,"AZ",0,1.09841,0
2021-05-30,"AR",0,1.66536,0
2021-05-30,"CA",0,1.04082,0
2021-05-30,"CO",0,1.09687,0
2021-05-30,"CT",0,0.844346,0
2021-05-30,"DE",NA,0.506048,NA
2021-05-30,"FL",NA,NA,NA
2021-05-30,"GA",0.75,2.45639,0.00018422925
2021-05-30,"HI",0,0.718232,0
2021-05-30,"ID",NA,0.826709,NA
2021-05-30,"IL",0.76,0.825923,6.2770148e-05
2021-05-30,"IN",0,0.994475,0
2021-05-30,"IA",0,0.569598,0
2021-05-30,"KS",0,0.817867,0
2021-05-30,"KY",0,1.03152,0
2021-05-30,"LA",0,1.29566,0
2021-05-30,"ME",0,0.415893,0
2021-05-30,"MD",0,0.765167,0
2021-05-30,"MA",0,0.715868,0
2021-05-30,"MI",0,0.248648,0
2021-05-30,"MN",0,0.564132,0
2021-05-30,"MS",0,2.06818,0
2021-05-30,"MO",0,1.33246,0
2021-05-30,"MT",0,0.690571,0
2021-05-30,"NE",0,2.27203,0
2021-05-30,"NV",NA,0.682247,NA
2021-05-30,"NH",NA,0,NA
2021-05-30,"NJ",NA,1.77594,NA
2021-05-30,"NM",NA,1.3029,NA
2021-05-30,"NY",0,1.11651,0
2021-05-30,"NC",NA,0.708353,NA
2021-05-30,"ND",NA,0.828893,NA
2021-05-30,"OH",0,1.04551,0
2021-05-30,"OK",0,0.303951,0
2021-05-30,"OR",0,0.599459,0
2021-05-30,"PA",0,0.62715,0
2021-05-30,"RI",NA,0.244643,NA
2021-05-30,"SC",0,0.956938,0
2021-05-30,"SD",0,0.867706,0
2021-05-30,"TN",2.22,1.55866,0.00034602252
2021-05-30,"TX",0.19,1.63366,3.103954e-05
2021-05-30,"UT",NA,1.50652,NA
2021-05-30,"VT",0,0.655022,0
2021-05-30,"VA",0,1.09514,0
2021-05-30,"WA",0,0.6167,0
2021-05-30,"WV",0,0.30037,0
2021-05-30,"WI",0.59,0.765371,4.5156889e-05
2021-05-30,"WY",NA,0.949668,NA
2021-06-06,"AL",0,1.27709,0
2021-06-06,"AK",NA,0.618499,NA
2021-06-06,"AZ",0,0.795508,0
2021-06-06,"AR",0,1.31748,0
2021-06-06,"CA",0,1.10162,0
2021-06-06,"CO",0,1.00428,0
2021-06-06,"CT",0,0.741621,0
2021-06-06,"DE",NA,0.414938,NA
2021-06-06,"FL",NA,NA,NA
2021-06-06,"GA",0.6,2.00959,0.0001205754
2021-06-06,"HI",0,0.451722,0
2021-06-06,"ID",NA,0.675295,NA
2021-06-06,"IL",1.16,0.792586,9.1939976e-05
2021-06-06,"IN",0,1.02156,0
2021-06-06,"IA",0,0.577664,0
2021-06-06,"KS",0,0.948148,0
2021-06-06,"KY",0,0.778365,0
2021-06-06,"LA",0,1.33187,0
2021-06-06,"ME",0,0.408459,0
2021-06-06,"MD",0,0.789736,0
2021-06-06,"MA",0,0.69532,0
2021-06-06,"MI",0,0.224719,0
2021-06-06,"MN",0,0.554189,0
2021-06-06,"MS",0,1.69709,0
2021-06-06,"MO",0.04,1.19531,4.78124e-06
2021-06-06,"MT",0,0.416125,0
2021-06-06,"NE",0,1.5115,0
2021-06-06,"NV",NA,1.00386,NA
2021-06-06,"NH",NA,0.102564,NA
2021-06-06,"NJ",NA,1.66685,NA
2021-06-06,"NM",0.1,1.25723,1.25723e-05
2021-06-06,"NY",0.04,1.11971,4.47884e-06
2021-06-06,"NC",NA,0.700255,NA
2021-06-06,"ND",NA,2.10822,NA
2021-06-06,"OH",0,1.18902,0
2021-06-06,"OK",0,0.635001,0
2021-06-06,"OR",0,0.658565,0
2021-06-06,"PA",0,0.620761,0
2021-06-06,"RI",NA,0.330439,NA
2021-06-06,"SC",1.06,1.05722,0.00011206532
2021-06-06,"SD",0,0.848564,0
2021-06-06,"TN",0,1.18751,0
2021-06-06,"TX",0.24,1.59782,3.834768e-05
2021-06-06,"UT",NA,1.45724,NA
2021-06-06,"VT",0,0.501253,0
2021-06-06,"VA",0,1.10998,0
2021-06-06,"WA",0,0.6991,0
2021-06-06,"WV",0,0.286462,0
2021-06-06,"WI",0.75,0.590913,4.4318475e-05
2021-06-06,"WY",NA,0.699588,NA
2021-06-13,"AL",0.41,1.04312,4.276792e-05
2021-06-13,"AK",NA,0.722752,NA
2021-06-13,"AZ",0,0.766551,0
2021-06-13,"AR",0,1.54564,0
2021-06-13,"CA",0,1.07722,0
2021-06-13,"CO",0,1.00361,0
2021-06-13,"CT",0,0.901165,0
2021-06-13,"DE",NA,0.44058,NA
2021-06-13,"FL",NA,NA,NA
2021-06-13,"GA",0.21,1.86739,3.921519e-05
2021-06-13,"HI",0,0.60274,0
2021-06-13,"ID",NA,0.890306,NA
2021-06-13,"IL",1.52,0.740888,0.000112614976
2021-06-13,"IN",0,0.948971,0
2021-06-13,"IA",0,0.777202,0
2021-06-13,"KS",0,0.910378,0
2021-06-13,"KY",0,0.924549,0
2021-06-13,"LA",0,1.26444,0
2021-06-13,"ME",0,0.618625,0
2021-06-13,"MD",0,0.944862,0
2021-06-13,"MA",0,0.77861,0
2021-06-13,"MI",0,0.214676,0
2021-06-13,"MN",0.13,0.49497,6.43461e-06
2021-06-13,"MS",0,2.0228,0
2021-06-13,"MO",0,1.32507,0
2021-06-13,"MT",0,0.585242,0
2021-06-13,"NE",0,1.75246,0
2021-06-13,"NV",NA,1.85606,NA
2021-06-13,"NH",NA,0,NA
2021-06-13,"NJ",NA,1.91345,NA
2021-06-13,"NM",0,1.17909,0
2021-06-13,"NY",0,1.28165,0
2021-06-13,"NC",NA,0.684418,NA
2021-06-13,"ND",NA,0.685544,NA
2021-06-13,"OH",0,1.37755,0
2021-06-13,"OK",0,0.270869,0
2021-06-13,"OR",0,0.623624,0
2021-06-13,"PA",0.68,0.687224,4.6731232e-05
2021-06-13,"RI",NA,0.270835,NA
2021-06-13,"SC",0,0.697956,0
2021-06-13,"SD",0,0.640469,0
2021-06-13,"TN",0,1.28356,0
2021-06-13,"TX",0.14,1.75301,2.454214e-05
2021-06-13,"UT",NA,1.40765,NA
2021-06-13,"VT",0,0.753405,0
2021-06-13,"VA",0,1.19407,0
2021-06-13,"WA",0,0.735378,0
2021-06-13,"WV",0,0.243773,0
2021-06-13,"WI",0.67,0.649195,4.3496065e-05
2021-06-13,"WY",NA,0.568643,NA
2021-06-20,"AL",0.5,1.11769,5.58845e-05
2021-06-20,"AK",NA,0.797799,NA
2021-06-20,"AZ",0,0.768685,0
2021-06-20,"AR",0,1.29553,0
2021-06-20,"CA",0.14,1.1542,1.61588e-05
2021-06-20,"CO",0,1.08229,0
2021-06-20,"CT",0,0.834309,0
2021-06-20,"DE",NA,0.482063,NA
2021-06-20,"FL",NA,NA,NA
2021-06-20,"GA",0.42,1.80476,7.579992e-05
2021-06-20,"HI",0,0.550122,0
2021-06-20,"ID",NA,0.804807,NA
2021-06-20,"IL",1.79,0.818186,0.000146455294
2021-06-20,"IN",0,0.959541,0
2021-06-20,"IA",0,0.780089,0
2021-06-20,"KS",0,0.90559,0
2021-06-20,"KY",0,0.775316,0
2021-06-20,"LA",0,1.32579,0
2021-06-20,"ME",0,0.635866,0
2021-06-20,"MD",0,1.18003,0
2021-06-20,"MA",0,0.793913,0
2021-06-20,"MI",0,0.220414,0
2021-06-20,"MN",0,0.425014,0
2021-06-20,"MS",0,2.05265,0
2021-06-20,"MO",0.1,1.36127,1.36127e-05
2021-06-20,"MT",0,0.705671,0
2021-06-20,"NE",0,1.5234,0
2021-06-20,"NV",NA,0.852619,NA
2021-06-20,"NH",NA,0,NA
2021-06-20,"NJ",NA,1.85682,NA
2021-06-20,"NM",NA,1.05247,NA
2021-06-20,"NY",0.07,1.26047,8.82329e-06
2021-06-20,"NC",NA,0.753112,NA
2021-06-20,"ND",NA,0.839793,NA
2021-06-20,"OH",0,1.39526,0
2021-06-20,"OK",0,0.308642,0
2021-06-20,"OR",0.04,0.623158,2.492632e-06
2021-06-20,"PA",0,0.701828,0
2021-06-20,"RI",NA,0.313885,NA
2021-06-20,"SC",0,0.937643,0
2021-06-20,"SD",0,0.815904,0
2021-06-20,"TN",0,1.2867,0
2021-06-20,"TX",0.22,1.80993,3.981846e-05
2021-06-20,"UT",NA,1.39361,NA
2021-06-20,"VT",0,0.660611,0
2021-06-20,"VA",0,1.29455,0
2021-06-20,"WA",0,0.759167,0
2021-06-20,"WV",0,0.306108,0
2021-06-20,"WI",0.81,0.664257,5.3804817e-05
2021-06-20,"WY",NA,0.995851,NA
2021-06-27,"AL",0,1.17794,0
2021-06-27,"AK",NA,0.81187,NA
2021-06-27,"AZ",0,0.718426,0
2021-06-27,"AR",0,1.70305,0
2021-06-27,"CA",0,1.26081,0
2021-06-27,"CO",0,1.15853,0
2021-06-27,"CT",0,0.742755,0
2021-06-27,"DE",NA,0.523739,NA
2021-06-27,"FL",NA,NA,NA
2021-06-27,"GA",1.04,1.74347,0.00018132088
2021-06-27,"HI",0,0.665927,0
2021-06-27,"ID",NA,0.669176,NA
2021-06-27,"IL",0,0.796784,0
2021-06-27,"IN",0,0.841483,0
2021-06-27,"IA",0,0.565611,0
2021-06-27,"KS",0,1.30533,0
2021-06-27,"KY",0,0.794523,0
2021-06-27,"LA",0,1.3461,0
2021-06-27,"ME",0,0.632788,0
2021-06-27,"MD",0,1.00251,0
2021-06-27,"MA",0,0.723231,0
2021-06-27,"MI",0,0.257511,0
2021-06-27,"MN",0,0.425129,0
2021-06-27,"MS",0,1.93832,0
2021-06-27,"MO",0,1.27602,0
2021-06-27,"MT",0,0.617589,0
2021-06-27,"NE",0,1.34494,0
2021-06-27,"NV",NA,1.70397,NA
2021-06-27,"NH",NA,0.212314,NA
2021-06-27,"NJ",NA,2.00949,NA
2021-06-27,"NM",0.06,1.15927,6.95562e-06
2021-06-27,"NY",0.04,1.26321,5.05284e-06
2021-06-27,"NC",NA,0.910668,NA
2021-06-27,"ND",NA,0.807658,NA
2021-06-27,"OH",0,1.16185,0
2021-06-27,"OK",0,0.126302,0
2021-06-27,"OR",0.1,0.559958,5.59958e-06
2021-06-27,"PA",0,0.669853,0
2021-06-27,"RI",NA,0.381443,NA
2021-06-27,"SC",0,0.720732,0
2021-06-27,"SD",0,0.827997,0
2021-06-27,"TN",0,1.32077,0
2021-06-27,"TX",0.17,1.6921,2.87657e-05
2021-06-27,"UT",NA,1.39101,NA
2021-06-27,"VT",0,0.520833,0
2021-06-27,"VA",0,1.29501,0
2021-06-27,"WA",0,0.710404,0
2021-06-27,"WV",0,0.149124,0
2021-06-27,"WI",0.08,0.65838,5.26704e-06
2021-06-27,"WY",NA,0.492409,NA
2021-07-04,"AL",0,1.1695,0
2021-07-04,"AK",NA,1.10931,NA
2021-07-04,"AZ",0,0.827283,0
2021-07-04,"AR",0,1.76354,0
2021-07-04,"CA",0,1.30785,0
2021-07-04,"CO",0,0.974223,0
2021-07-04,"CT",0,0.880235,0
2021-07-04,"DE",NA,0.527413,NA
2021-07-04,"FL",NA,NA,NA
2021-07-04,"GA",0.22,1.82749,4.020478e-05
2021-07-04,"HI",0,0.835476,0
2021-07-04,"ID",NA,0.690081,NA
2021-07-04,"IL",0,0.904422,0
2021-07-04,"IN",0,0.897998,0
2021-07-04,"IA",0,0.609225,0
2021-07-04,"KS",0,1.1906,0
2021-07-04,"KY",0,0.973796,0
2021-07-04,"LA",0,1.54795,0
2021-07-04,"ME",0,0.745712,0
2021-07-04,"MD",0,1.17329,0
2021-07-04,"MA",0,0.855239,0
2021-07-04,"MI",0,0.3003,0
2021-07-04,"MN",0,0.388845,0
2021-07-04,"MS",0,2.16285,0
2021-07-04,"MO",0,1.5016,0
2021-07-04,"MT",0,0.569432,0
2021-07-04,"NE",0,1.46509,0
2021-07-04,"NV",NA,1.47,NA
2021-07-04,"NH",NA,0,NA
2021-07-04,"NJ",NA,1.99112,NA
2021-07-04,"NM",0.05,1.29166,6.4583e-06
2021-07-04,"NY",0.05,1.13866,5.6933e-06
2021-07-04,"NC",0,0.943103,0
2021-07-04,"ND",NA,0.936494,NA
2021-07-04,"OH",0,1.24832,0
2021-07-04,"OK",0.13,0.525855,6.836115e-06
2021-07-04,"OR",0.11,0.71825,7.90075e-06
2021-07-04,"PA",0,0.740297,0
2021-07-04,"RI",NA,0.373244,NA
2021-07-04,"SC",0,0.763457,0
2021-07-04,"SD",0,0.752674,0
2021-07-04,"TN",0,1.56314,0
2021-07-04,"TX",0.19,1.9251,3.65769e-05
2021-07-04,"UT",NA,1.71183,NA
2021-07-04,"VT",0,0.695187,0
2021-07-04,"VA",0,1.35666,0
2021-07-04,"WA",0,0.741317,0
2021-07-04,"WV",0,0.319064,0
2021-07-04,"WI",0,0.735224,0
2021-07-04,"WY",NA,0.357622,NA
2021-07-11,"AL",0.46,1.38504,6.371184e-05
2021-07-11,"AK",NA,0.854922,NA
2021-07-11,"AZ",0,0.748827,0
2021-07-11,"AR",0,1.81906,0
2021-07-11,"CA",0.12,1.62858,1.954296e-05
2021-07-11,"CO",0,1.11829,0
2021-07-11,"CT",0,0.805708,0
2021-07-11,"DE",NA,0.579581,NA
2021-07-11,"FL",NA,NA,NA
2021-07-11,"GA",0.21,1.98566,4.169886e-05
2021-07-11,"HI",0,0.989555,0
2021-07-11,"ID",NA,0.74476,NA
2021-07-11,"IL",0,0.938297,0
2021-07-11,"IN",0,1.02663,0
2021-07-11,"IA",0,0.354108,0
2021-07-11,"KS",NA,1.17939,NA
2021-07-11,"KY",0,1.0063,0
2021-07-11,"LA",0,1.92808,0
2021-07-11,"ME",0,0.630874,0
2021-07-11,"MD",0,1.48436,0
2021-07-11,"MA",0.68,0.786909,5.3509812e-05
2021-07-11,"MI",0.49,0.180897,8.863953e-06
2021-07-11,"MN",0,0.328817,0
2021-07-11,"MS",0,2.29224,0
2021-07-11,"MO",0,1.83379,0
2021-07-11,"MT",0.17,0.606436,1.0309412e-05
2021-07-11,"NE",0,1.6974,0
2021-07-11,"NV",NA,1.51193,NA
2021-07-11,"NH",NA,0.0980392,NA
2021-07-11,"NJ",NA,2.15368,NA
2021-07-11,"NM",0.05,1.35426,6.7713e-06
2021-07-11,"NY",0,1.15302,0
2021-07-11,"NC",0,1.05595,0
2021-07-11,"ND",NA,1.06698,NA
2021-07-11,"OH",0,1.27144,0
2021-07-11,"OK",0,1.05023,0
2021-07-11,"OR",0.04,0.830288,3.321152e-06
2021-07-11,"PA",0.25,0.680121,1.7003025e-05
2021-07-11,"RI",NA,0.610973,NA
2021-07-11,"SC",0,0.745028,0
2021-07-11,"SD",0,0.776332,0
2021-07-11,"TN",0,1.61905,0
2021-07-11,"TX",0.43,2.04186,8.779998e-05
2021-07-11,"UT",NA,1.56199,NA
2021-07-11,"VT",0,0.687104,0
2021-07-11,"VA",0,1.38145,0
2021-07-11,"WA",0,0.770986,0
2021-07-11,"WV",0,0.274753,0
2021-07-11,"WI",0.07,0.843725,5.906075e-06
2021-07-11,"WY",NA,0.339175,NA
2021-07-18,"AL",0,1.64167,0
2021-07-18,"AK",NA,1.02715,NA
2021-07-18,"AZ",0,1.00271,0
2021-07-18,"AR",0,2.06046,0
2021-07-18,"CA",0,1.67886,0
2021-07-18,"CO",0,1.18326,0
2021-07-18,"CT",0.21,0.999641,2.0992461e-05
2021-07-18,"DE",NA,0.540662,NA
2021-07-18,"FL",NA,NA,NA
2021-07-18,"GA",0.65,2.41358,0.0001568827
2021-07-18,"HI",0,0.542823,0
2021-07-18,"ID",NA,1.0465,NA
2021-07-18,"IL",0,0.98662,0
2021-07-18,"IN",0,1.24609,0
2021-07-18,"IA",0,0.442027,0
2021-07-18,"KS",0,1.51105,0
2021-07-18,"KY",0,1.36142,0
2021-07-18,"LA",0,2.22955,0
2021-07-18,"ME",0,0.551848,0
2021-07-18,"MD",0,1.5457,0
2021-07-18,"MA",0,0.851023,0
2021-07-18,"MI",0,0.354093,0
2021-07-18,"MN",0,0.401424,0
2021-07-18,"MS",0,3.54739,0
2021-07-18,"MO",0,1.76323,0
2021-07-18,"MT",0,0.782875,0
2021-07-18,"NE",0,1.87095,0
2021-07-18,"NV",NA,0.935222,NA
2021-07-18,"NH",NA,0.0921659,NA
2021-07-18,"NJ",NA,2.17618,NA
2021-07-18,"NM",0.13,1.8775,2.44075e-05
2021-07-18,"NY",0,1.38025,0
2021-07-18,"NC",NA,1.26701,NA
2021-07-18,"ND",NA,0.973451,NA
2021-07-18,"OH",0.11,1.40477,1.545247e-05
2021-07-18,"OK",0,1.7899,0
2021-07-18,"OR",0,0.943188,0
2021-07-18,"PA",0.23,0.734911,1.6902953e-05
2021-07-18,"RI",NA,0.622764,NA
2021-07-18,"SC",0.72,1.24389,8.956008e-05
2021-07-18,"SD",0,0.809129,0
2021-07-18,"TN",0,1.79681,0
2021-07-18,"TX",0.18,2.37653,4.277754e-05
2021-07-18,"UT",NA,1.84391,NA
2021-07-18,"VT",0,0.672405,0
2021-07-18,"VA",0,1.59974,0
2021-07-18,"WA",0,0.966089,0
2021-07-18,"WV",0,0.311589,0
2021-07-18,"WI",0.07,0.746165,5.223155e-06
2021-07-18,"WY",NA,0.94246,NA
2021-07-25,"AL",0.31,1.66756,5.169436e-05
2021-07-25,"AK",NA,1.34376,NA
2021-07-25,"AZ",0,1.2023,0
2021-07-25,"AR",0,1.95722,0
2021-07-25,"CA",0,1.87683,0
