"date","state","unweighted_ili","state_pos","region_pos","hybrid_pos","region.x","ILIp","flu_av7","flu_per_cap_av7","mask_av7","rr_av7","gp_av7","park_av7","transit_av7","work_av7","resid_av7","school_av7","elderly_av7","mask_policy_av7"
2021-08-22,"GA",4.40142,0.55,0.40965,0.55,4,0.0002420781,1.71428571428571,0.0161459679461364,0.422457142857143,-9,2.71428571428571,16.1428571428571,-12.1428571428571,-23.4285714285714,5.57142857142857,1,2,2
2021-08-22,"HI",2.34574,0.35,0.073046,0.35,9,8.21009e-05,0,0,0.740857142857143,-19.7142857142857,-8.71428571428571,-20.7142857142857,-27.1428571428571,-30.8571428571429,8.71428571428571,1,2,3
2021-08-22,"ID",2.06911,NA,0.0296384,0.0296384,10,6.1325109824e-06,0,0,0.169714285714286,12.8571428571429,15.5714285714286,143,31,-19.4285714285714,1.42857142857143,1,2,2
2021-08-22,"IL",1.28167,0,0.0543774,0,5,0,0.142857142857143,0.00112736080202792,0.349742857142857,-3.71428571428571,5.28571428571429,77,-15.2857142857143,-25.8571428571429,3.57142857142857,1,1,2
2021-08-22,"IN",2.47834,0,0.0543774,0,5,0,3.71428571428571,0.0551717897811363,0.240471428571429,0.428571428571429,8,110.428571428571,13.5714285714286,-19,2.71428571428571,2,1,2.85714285714286
2021-08-22,"IA",0.585892,0,0,0,7,0,0,0,0.182428571428571,13,20.1428571428571,154.285714285714,12,-18.4285714285714,1.85714285714286,0.428571428571429,2,2
2021-08-22,"KS",1.87196,0,0,0,7,0,0.285714285714286,0.00980719159398148,0.266442857142857,0.142857142857143,7.42857142857143,80.8571428571428,14.4285714285714,-18.2857142857143,2.14285714285714,1,2,2
2021-08-22,"KY",2.46129,0,0.40965,0,4,0,0.714285714285714,0.0159878691722898,0.318285714285714,-4,11.4285714285714,84.5714285714286,4.85714285714286,-21.1428571428571,3.42857142857143,1,1,2
2021-08-22,"LA",1.60679,0,0.0590319,0,6,0,0.714285714285714,0.0153649680817372,0.563685714285714,-11.2857142857143,4.42857142857143,-17.5714285714286,-12,-22,5,1,2,2
2021-08-22,"ME",0.753864,0,0,0,1,0,0,0,0.220828571428571,28.4285714285714,31.8571428571429,228.428571428571,41,-19,2.71428571428571,1,1,2
2021-08-22,"MD",1.8091,0,0,0,3,0,0.142857142857143,0.00236296236084515,0.445114285714286,-7.42857142857143,-0.285714285714286,76.2857142857143,-30.1428571428571,-29.4285714285714,6.42857142857143,1,2,2
2021-08-22,"MA",1.01277,0,0,0,1,0,NA,NA,0.284471428571429,-9.42857142857143,-4.57142857142857,41.4285714285714,-34.5714285714286,-33,7,1,2,2
2021-08-22,"MI",0.474129,0,0.0543774,0,5,0,0.428571428571429,0.00429135441281905,0.227142857142857,2.42857142857143,8.85714285714286,206.571428571429,1,-22.8571428571429,2.85714285714286,1,2,2
2021-08-22,"MN",0.427841,0,0.0543774,0,5,0,0,0,0.177828571428571,5,10.1428571428571,124.142857142857,-11.4285714285714,-24.8571428571429,4.28571428571429,1,1,2
2021-08-22,"MS",3.27844,0,0.40965,0,4,0,1.42857142857143,0.0480006689373223,0.462142857142857,-5.85714285714286,2.57142857142857,2.57142857142857,20.8571428571429,-20.4285714285714,5,1,2,2
2021-08-22,"MO",1.56884,0,0,0,7,0,1,0.0162934701637233,0.341414285714286,5.57142857142857,9.28571428571428,74.1428571428571,8.14285714285714,-20,2.71428571428571,1,2,2
2021-08-22,"MT",1.03501,0,0.079968,0,8,0,0,0,0.149271428571429,23.8571428571429,35.4285714285714,153.285714285714,61.7142857142857,-17,1,1,1,2
2021-08-22,"NE",2.88819,0,0,0,7,0,0.142857142857143,0.00738505748824151,0.187257142857143,5.85714285714286,9.14285714285714,96.7142857142857,20.2857142857143,-17.5714285714286,2.28571428571429,1,2,2
2021-08-22,"NV",2.03847,NA,0.073046,0.073046,9,1.4890207962e-05,0,0,0.617842857142857,-6,0.571428571428571,-7.71428571428571,-19.1428571428571,-23.1428571428571,4.71428571428571,1,2,2
2021-08-22,"NH",0,NA,0,0,1,0,0,0,0.186714285714286,8.14285714285714,12.7142857142857,152.142857142857,0.571428571428571,-22.7142857142857,4.85714285714286,1,2,2
2021-08-22,"NJ",2.72951,NA,0,0,2,0,1.28571428571429,0.0144751945828032,0.388357142857143,-4.85714285714286,2.28571428571429,76.8571428571428,-23.8571428571429,-31.4285714285714,6.71428571428571,1,2,2
2021-08-22,"NM",3.82237,0,0.0590319,0,6,0,0,0,0.501842857142857,-6.57142857142857,1.85714285714286,30.5714285714286,-4.42857142857143,-23,3.85714285714286,2,2,2
2021-08-22,"NY",1.49765,0,0,0,2,0,1.14285714285714,0.0058747966136233,0.373085714285714,-13.8571428571429,-3.57142857142857,39,-35.5714285714286,-33.5714285714286,6.28571428571429,1.57142857142857,2,0
2021-08-22,"NC",1.98802,1.68,0.40965,1.68,4,0.00033398736,0.714285714285714,0.00681044997623698,0.404785714285714,-4,8.71428571428571,39.5714285714286,-9.85714285714286,-23,3.85714285714286,1.14285714285714,1,2
2021-08-22,"ND",1.53753,NA,0.079968,0.079968,8,1.2295319904e-05,0.571428571428571,0.074984525068639,0.1236,7.14285714285714,5.28571428571428,109.857142857143,12.5714285714286,-18.7142857142857,0.857142857142857,1,2,2
2021-08-22,"OH",1.7409,0,0.0543774,0,5,0,0.571428571428571,0.00488855918273067,0.213728571428571,0.571428571428571,6.71428571428571,139.142857142857,7.14285714285714,-21,2.57142857142857,1,2,2
2021-08-22,"OK",1.74749,0,0.0590319,0,6,0,0.857142857142857,0.0216615905737711,0.292871428571429,-0.857142857142857,7,28.5714285714286,9.71428571428571,-18,3.71428571428571,1,2,2
2021-08-22,"OR",1.64161,0,0.0296384,0,10,0,1,0.0237093967689308,0.5078,-3.42857142857143,6.28571428571428,90.1428571428571,-13.2857142857143,-28.5714285714286,5.14285714285714,1.42857142857143,2,2
2021-08-22,"PA",1.20839,0,0,0,3,0,1.71428571428571,0.0133907763417522,0.246571428571429,-0.571428571428571,6,81.5714285714286,-19,-25.5714285714286,4.42857142857143,0,1,2
2021-08-22,"RI",0.325474,NA,0,0,1,0,0,0,0.266185714285714,-5.85714285714286,-1.28571428571429,178.714285714286,-39,-28.7142857142857,5.71428571428571,1,2,2
2021-08-22,"SC",1.73558,0,0.40965,0,4,0,0.857142857142857,0.0166477077022118,0.349114285714286,0.857142857142857,10,30.5714285714286,11.5714285714286,-18.2857142857143,3.85714285714286,1,2,2
2021-08-22,"SD",0.940992,0,0.079968,0,8,0,0.428571428571429,0.0484448164288645,0.128742857142857,21.1428571428571,31.5714285714286,247.857142857143,47.2857142857143,-14.4285714285714,0.714285714285714,0.428571428571429,2,2
2021-08-22,"TN",2.99507,0,0.40965,0,4,0,0.714285714285714,0.0104532054106293,0.318785714285714,-2.85714285714286,9.71428571428571,51.7142857142857,-3.71428571428571,-20,4.14285714285714,1,1,2
2021-08-22,"TX",3.31348,0.12,0.0590319,0.12,6,3.976176e-05,4,0.0137950628228885,0.442671428571429,-8.14285714285714,1.42857142857143,-5.85714285714286,-12.1428571428571,-25.4285714285714,5.28571428571428,2,2,2
2021-08-22,"UT",2.30882,NA,0.079968,0.079968,8,1.8463171776e-05,0,0,0.171414285714286,0.285714285714286,2.28571428571429,90.4285714285714,-6,-25.5714285714286,3.71428571428571,0.857142857142857,2,2
2021-08-22,"VT",1.4065,0,0,0,1,0,0.285714285714286,0.0457883529540241,0.2439,9.57142857142857,15.4285714285714,166.571428571429,-28.5714285714286,-29.4285714285714,4,0.428571428571429,1,2
2021-08-22,"VA",2.48732,0,0,0,3,0,1.85714285714286,0.0217578199655212,0.363371428571429,-5.57142857142857,5.57142857142857,59.2857142857143,-13.1428571428571,-25.8571428571429,5.42857142857143,1,1,2
2021-08-22,"WA",1.22618,0.12,0.0296384,0.12,10,1.471416e-05,0.142857142857143,0.00187602298360782,0.430685714285714,-4.14285714285714,3.28571428571429,88.2857142857143,-16.7142857142857,-31.4285714285714,5.57142857142857,1,1,3
2021-08-22,"WV",1.15132,0,0,0,3,0,0.285714285714286,0.0159871731712213,0.244228571428571,1.42857142857143,12.7142857142857,65.8571428571429,8.57142857142857,-19.2857142857143,2.42857142857143,1,2,3
2021-08-22,"WI",1.13542,0.13,0.0543774,0.13,5,1.476046e-05,0,0,0.190085714285714,5.14285714285714,15.7142857142857,180.571428571429,2.57142857142857,-20,2.71428571428571,1,2,3
2021-08-22,"WY",1.87129,NA,0.079968,0.079968,8,1.4964331872e-05,0,0,0.1644,13.4285714285714,7.14285714285714,197.714285714286,49.7142857142857,-20.1428571428571,1.14285714285714,0,2,2
2021-08-29,"AL",2.38914,0,0.311042,0,4,0,3.71428571428571,0.0757525101395463,0.412585714285714,-8,7.28571428571428,0.428571428571427,0.857142857142857,-19.2857142857143,6.14285714285714,1,1,2
2021-08-29,"AK",1.37662,NA,0.023218,0.023218,10,3.196236316e-06,1,0.136696990615752,0.308242857142857,27,22.7142857142857,190.714285714286,54,-16,1.71428571428571,1,1,3
2021-08-29,"AZ",1.94287,0.22,0.336417,0.22,9,4.274314e-05,1.14285714285714,0.0157013542751716,0.376957142857143,-14.1428571428571,-5.71428571428571,-32.7142857142857,-16.5714285714286,-24.2857142857143,6,0,2,2
2021-08-29,"AR",1.98792,0,0.0916217,0,6,0,1,0.0331364476071343,0.393171428571429,1.14285714285714,7.85714285714286,62,17.4285714285714,-17.4285714285714,3.42857142857143,0,2,2
2021-08-29,"CA",2.72293,0.35,0.336417,0.35,9,9.530255e-05,0.857142857142857,0.002169310638743,0.555885714285714,-14.8571428571429,-5.85714285714286,-3.28571428571429,-34,-28.8571428571429,6.57142857142857,1,2,2
2021-08-29,"CO",2.23108,0,0,0,8,0,0.714285714285714,0.012403515533369,0.233085714285714,-5.85714285714286,4.28571428571429,59.4285714285714,-13.8571428571429,-25.7142857142857,3.85714285714286,1,2,2
2021-08-29,"CT",1.13567,0,0,0,1,0,0,0,0.426414285714286,1.42857142857143,1.71428571428571,63.1428571428571,-8.14285714285714,-24.7142857142857,4.28571428571429,1,1,2
2021-08-29,"DE",0.742574,NA,0.0283849,0.0283849,3,2.10778887326e-06,0.142857142857143,0.0146706124745978,0.327071428571429,6.57142857142857,10.2857142857143,NA,-21.7142857142857,-22.8571428571429,5.28571428571429,1,1,2
2021-08-29,"FL",NA,NA,0.311042,0.311042,4,NA,2.57142857142857,0.0119725303062821,0.468471428571429,-16,-5,-24.2857142857143,-28.4285714285714,-24.7142857142857,6.14285714285714,0.285714285714286,2,2
2021-08-29,"GA",4.24519,0.32,0.311042,0.32,4,0.00013584608,2.42857142857143,0.0228734545903599,0.442928571428571,-9,3.42857142857143,15.5714285714286,-12.5714285714286,-22.7142857142857,6,1,2,2.28571428571429
2021-08-29,"HI",0.851064,0.51,0.336417,0.51,9,4.3404264e-05,0,0,0.738057142857143,-22.4285714285714,-10,-22.4285714285714,-31,-27.7142857142857,8.57142857142857,1,2,3
2021-08-29,"ID",2.60092,NA,0.023218,0.023218,10,6.038816056e-06,0,0,0.188628571428571,9.42857142857143,15.8571428571429,149.571428571429,21.1428571428571,-18.5714285714286,1.14285714285714,1,2,2
2021-08-29,"IL",1.36244,0.77,0.104384,0.77,5,0.00010490788,0.142857142857143,0.00112736080202792,0.397428571428571,-3.14285714285714,5,73,-16.1428571428571,-24.5714285714286,3.71428571428571,1,1,2
2021-08-29,"IN",2.13314,0,0.104384,0,5,0,2.57142857142857,0.0381958544638636,0.265642857142857,-0.571428571428571,0.857142857142857,100.285714285714,9.85714285714286,-18.7142857142857,2.85714285714286,2,1,2
2021-08-29,"IA",0.767881,0.1,0.0413052,0.1,7,7.67881e-06,0,0,0.1929,8.28571428571428,18.5714285714286,136.857142857143,6.42857142857143,-16.1428571428571,1.71428571428571,1,2,2
2021-08-29,"KS",2.03648,0,0.0413052,0,7,0,0.428571428571429,0.0147107873909722,0.283,-1.66533453693773e-16,7.28571428571428,78.7142857142857,13.5714285714286,-17,2.42857142857143,1,2,2
2021-08-29,"KY",2.46223,0,0.311042,0,4,0,0.285714285714286,0.00639514766891591,0.339114285714286,-5.42857142857143,7.42857142857143,66.7142857142857,1.85714285714286,-20.8571428571429,4.71428571428571,1,1,2
2021-08-29,"LA",1.3136,0,0.0916217,0,6,0,1.28571428571429,0.027656942547127,0.546971428571428,-32.4285714285714,-8.28571428571428,-34.4285714285714,-15.1428571428571,-43.4285714285714,2.71428571428571,1,2,2
2021-08-29,"ME",1.03736,0,0,0,1,0,0,0,0.238285714285714,28.7142857142857,30.7142857142857,222,40.7142857142857,-18.2857142857143,1.71428571428571,1,1,2
2021-08-29,"MD",1.88144,0,0.0283849,0,3,0,0,0,0.456142857142857,-8.14285714285714,0.142857142857143,64.5714285714286,-30.8571428571429,-28.8571428571429,6.57142857142857,1,2,2
2021-08-29,"MA",1.02415,0,0,0,1,0,NA,NA,0.309171428571429,-3,-2.28571428571429,58.1428571428571,-29.5714285714286,-30.5714285714286,5.14285714285714,1,2,2.85714285714286
2021-08-29,"MI",0.361609,0,0.104384,0,5,0,0.285714285714286,0.00286090294187937,0.232885714285714,1.42857142857143,5.14285714285714,173.428571428571,-2.85714285714286,-22,3.42857142857143,1,2,2
2021-08-29,"MN",0.424866,0.12,0.104384,0.12,5,5.098392e-06,0.285714285714286,0.0050661866893848,0.203342857142857,5.14285714285714,8.42857142857143,95.1428571428571,-12.2857142857143,-24.4285714285714,4.71428571428571,1.14285714285714,1,2
2021-08-29,"MS",2.09995,0,0.311042,0,4,0,2.85714285714286,0.0960013378746446,0.472114285714286,-7.85714285714286,5.14285714285714,-4.14285714285714,31.7142857142857,-27.1428571428571,6.42857142857143,1,2,2
2021-08-29,"MO",1.95353,0,0.0413052,0,7,0,0.142857142857143,0.00232763859481761,0.348757142857143,2.71428571428571,7.85714285714286,65,6.42857142857143,-18.2857142857143,2.71428571428571,1,2,2
2021-08-29,"MT",1.35979,0,0,0,8,0,0,0,0.171728571428571,17.8571428571429,33.8571428571429,150.857142857143,51,-15.2857142857143,0.571428571428571,1,1,2
2021-08-29,"NE",2.67029,0,0.0413052,0,7,0,0,0,0.226114285714286,4.28571428571428,7.85714285714286,89.2857142857143,17.1428571428571,-16.7142857142857,2.57142857142857,1,2,2
2021-08-29,"NV",2.51427,NA,0.336417,0.336417,9,8.4584317059e-05,0.714285714285714,0.0231899200652731,0.624771428571429,-7.14285714285714,0.428571428571428,-10,-21.4285714285714,-21.8571428571429,4.57142857142857,1,2,2
2021-08-29,"NH",0.0747384,NA,0,0,1,0,0,0,0.207457142857143,10.7142857142857,14,161.714285714286,-10.8571428571429,-20.7142857142857,3.57142857142857,1,2,2
2021-08-29,"NJ",2.52156,NA,0.0216076,0.0216076,2,5.4484859856e-06,0.571428571428571,0.00643341981457919,0.4048,-4.42857142857143,3.14285714285714,74.1428571428571,-22.5714285714286,-30.4285714285714,6.85714285714286,0.857142857142857,2,2
2021-08-29,"NM",3.38481,0,0.0916217,0,6,0,0.428571428571429,0.0204390261948604,0.573057142857143,-7,0.142857142857143,22.2857142857143,-3.71428571428571,-21.7142857142857,4,1.28571428571429,2,2
2021-08-29,"NY",1.4689,0.02,0.0216076,0.02,2,2.9378e-06,1,0.00514044703692039,0.384128571428571,-10.8571428571429,-1.71428571428571,44.2857142857143,-31.8571428571429,-31.8571428571429,5.71428571428571,1,2,0
2021-08-29,"NC",2.04899,0,0.311042,0,4,0,1.14285714285714,0.0108967199619792,0.448371428571429,-6.71428571428571,6.14285714285714,36,-13.2857142857143,-22.4285714285714,4.42857142857143,2,1,2
2021-08-29,"ND",2.65823,NA,0,0,8,0,0.142857142857143,0.0187461312671597,0.128071428571429,2.57142857142857,5.42857142857143,107.714285714286,7.85714285714286,-17,0.857142857142857,1,2,2
2021-08-29,"OH",1.87151,0,0.104384,0,5,0,0.285714285714286,0.00244427959136534,0.227414285714286,-0.857142857142857,2,118,1.71428571428571,-20.5714285714286,3.42857142857143,1,2,2
2021-08-29,"OK",1.56906,0,0.0916217,0,6,0,1.71428571428571,0.0433231811475423,0.308242857142857,-0.142857142857143,8,29.4285714285714,9.71428571428571,-16.5714285714286,3.71428571428571,1,2,2
2021-08-29,"OR",1.58641,0.03,0.023218,0.03,10,4.75923e-06,0,0,0.566557142857143,-4.28571428571429,6.85714285714286,84.8571428571428,-14.2857142857143,-28.2857142857143,5.14285714285714,2,2,2
2021-08-29,"PA",1.33485,0,0.0283849,0,3,0,2.71428571428571,0.0212020625411076,0.263671428571429,-4.57142857142857,4.42857142857143,63.4285714285714,-21.7142857142857,-24.8571428571429,5.14285714285714,0,1,2
2021-08-29,"RI",0.345909,NA,0,0,1,0,0,0,0.282028571428571,1.85714285714286,1.66533453693773e-16,202,-30.8571428571429,-23.8571428571429,3.71428571428571,1,2,2
2021-08-29,"SC",1.75183,1.6,0.311042,1.6,4,0.0002802928,0.285714285714286,0.00554923590073727,0.375514285714286,0,9.85714285714286,31.7142857142857,9,-18.8571428571429,4.42857142857143,1,2,2
2021-08-29,"SD",0.900164,0,0,0,8,0,0.142857142857143,0.0161482721429548,0.1386,17.1428571428571,29.7142857142857,230.571428571429,38.8571428571429,-12.7142857142857,0.857142857142857,1,2,2
2021-08-29,"TN",2.78129,0,0.311042,0,4,0,1,0.014634487574881,0.339971428571429,-3.71428571428571,8.42857142857143,42.5714285714286,-3.85714285714286,-20.2857142857143,5.28571428571429,1.42857142857143,1,2
2021-08-29,"TX",3.38288,0.19,0.0916217,0.19,6,6.427472e-05,3.71428571428571,0.0128097011926822,0.4545,-7.71428571428571,2,-6.14285714285714,-13.2857142857143,-24.1428571428571,5.71428571428571,2,2,2
2021-08-29,"UT",2.26504,NA,0,0,8,0,0.428571428571429,0.0133679676580738,0.196485714285714,-0.857142857142857,3.28571428571428,99.1428571428571,-6.14285714285714,-24.5714285714286,3.42857142857143,1,2,2
2021-08-29,"VT",0.725275,0,0,0,1,0,0,0,0.268728571428571,7.85714285714286,15.2857142857143,146.142857142857,-25.4285714285714,-27.5714285714286,3.42857142857143,1,1,2
2021-08-29,"VA",2.84223,0,0.0283849,0,3,0,1.85714285714286,0.0217578199655212,0.380428571428571,-8,4.71428571428571,49.8571428571429,-15.8571428571429,-25.5714285714286,6,1,1,2
2021-08-29,"WA",1.3241,0,0.023218,0,10,0,0,0,0.517528571428571,-3.14285714285714,4.14285714285714,81.4285714285714,-17.4285714285714,-30.2857142857143,5.42857142857143,1,1,3
2021-08-29,"WV",0.823742,0.05,0.0283849,0.05,3,4.11871e-06,0.571428571428571,0.0319743463424425,0.272871428571429,-1.85714285714286,8.71428571428571,48.7142857142857,3.85714285714286,-19.4285714285714,3.42857142857143,1,2,3
2021-08-29,"WI",0.996956,0.06,0.104384,0.06,5,5.981736e-06,0,0,0.216671428571429,5,14.7142857142857,154.714285714286,-0.142857142857143,-18.8571428571429,3,1,2,3
2021-08-29,"WY",2.58359,NA,0,0,8,0,0,0,0.177414285714286,9.57142857142857,6.14285714285714,197.571428571429,45,-19.1428571428571,0.857142857142857,0.428571428571429,2,2
2021-09-05,"AL",2.15564,0,0,0,4,0,4,0.0815796263041268,0.422628571428571,-4.85714285714286,10.4285714285714,23.5714285714286,4.28571428571429,-25.8571428571429,5.71428571428571,1,1,2
2021-09-05,"AK",0,NA,0.0235738,0.0235738,10,0,1,0.136696990615752,0.346514285714286,23,20.1428571428571,173.714285714286,46.5714285714286,-24,3.71428571428571,1,1,3
2021-09-05,"AZ",1.81628,0,0.204834,0,9,0,1,0.0137386849907752,0.383471428571429,-12.8571428571429,-4.42857142857143,-21.1428571428571,-15.1428571428571,-31.1428571428571,6.42857142857143,0,2,2
2021-09-05,"AR",1.74611,0,0.193536,0,6,0,1,0.0331364476071343,0.379385714285714,2.42857142857143,10.4285714285714,90,14.4285714285714,-25.7142857142857,4.57142857142857,0.285714285714286,2,2
2021-09-05,"CA",2.38747,0.29,0.204834,0.29,9,6.923663e-05,1.14285714285714,0.00289241418499066,0.561742857142857,-13.8571428571429,-4.28571428571428,1.42857142857143,-34.5714285714286,-34.7142857142857,7.57142857142857,1,2,2
2021-09-05,"CO",2.20324,0,0,0,8,0,0.571428571428571,0.00992281242669522,0.245228571428571,-4.14285714285714,6.28571428571428,76.1428571428571,-10.5714285714286,-32.2857142857143,4.57142857142857,1,2,2.85714285714286
2021-09-05,"CT",1.27285,0,0,0,1,0,0,0,0.438757142857143,1.42857142857143,4.28571428571429,85.4285714285714,-7.14285714285714,-31.2857142857143,4.71428571428571,1,1,2
2021-09-05,"DE",1.08418,NA,0,0,3,0,0,0,0.315328571428571,10.8571428571429,13,NA,-20.1428571428571,-28.7142857142857,5.28571428571429,1,1,2
2021-09-05,"FL",NA,NA,0,0,4,NA,3.71428571428571,0.017293654886852,0.467514285714286,-14.4285714285714,-4.42857142857143,-16.2857142857143,-27.4285714285714,-30.5714285714286,6.71428571428571,1.71428571428571,2,2
2021-09-05,"GA",3.55588,0,0,0,4,0,4.71428571428571,0.0444014118518751,0.454142857142857,-7.71428571428571,4.71428571428571,36.1428571428571,-10,-30.8571428571429,6.42857142857143,1,2,3
2021-09-05,"HI",1.26761,0,0.204834,0,9,0,0,0,0.720242857142857,-21.1428571428571,-8.28571428571428,-21.1428571428571,-33,-34.5714285714286,9.85714285714286,1,2,3
2021-09-05,"ID",2.57629,NA,0.0235738,0.0235738,10,6.0732945202e-06,0.142857142857143,0.00797164962527268,0.207342857142857,9.14285714285714,17.7142857142857,178,22,-26.7142857142857,2.28571428571429,1,2,2
2021-09-05,"IL",1.41146,0,0.0353482,0,5,0,0.285714285714286,0.00225472160405585,0.4558,-4.14285714285714,5.14285714285714,95.1428571428571,-15.8571428571429,-31.8571428571429,4.85714285714286,1,1,2
2021-09-05,"IN",2.00395,0,0.0353482,0,5,0,2.85714285714286,0.0424398382931818,0.2719,0.571428571428571,1.28571428571429,145,10.1428571428571,-29,4,2,1,2
2021-09-05,"IA",0.756348,0,0,0,7,0,0.142857142857143,0.00452785969430608,0.198385714285714,9.42857142857143,20.8571428571429,176.142857142857,7.57142857142857,-26,2.71428571428571,1,2,2
2021-09-05,"KS",2.04989,0,0,0,7,0,0.714285714285714,0.0245179789849537,0.297457142857143,-1.11022302462516e-16,8.71428571428571,102.714285714286,13.2857142857143,-26.5714285714286,3.85714285714286,1,2,2
2021-09-05,"KY",2.30092,0,0,0,4,0,0.714285714285714,0.0159878691722898,0.350428571428571,-2.85714285714286,8.14285714285714,113,3.14285714285714,-29.1428571428571,5,1,1,2
2021-09-05,"LA",1.14261,0,0.193536,0,6,0,0.285714285714286,0.00614598723269488,0.520814285714286,-23.1428571428571,-1.85714285714286,-20.2857142857143,-15.4285714285714,-43.8571428571429,1.71428571428571,1,2,2
2021-09-05,"ME",1.08821,0,0,0,1,0,0,0,0.250385714285714,26.5714285714286,29.5714285714286,227.571428571429,40.4285714285714,-24.7142857142857,2.85714285714286,1,1,2
2021-09-05,"MD",2.31404,0,0,0,3,0,0.142857142857143,0.00236296236084515,0.4612,-4.42857142857143,2.57142857142857,102.714285714286,-30.7142857142857,-33.7142857142857,6.57142857142857,1,2,2
2021-09-05,"MA",1.23445,0,0,0,1,0,NA,NA,0.332757142857143,-3.14285714285714,-0.285714285714286,72,-30.1428571428571,-35.8571428571429,5.85714285714286,1,2,3
2021-09-05,"MI",0.610687,0,0.0353482,0,5,0,0.285714285714286,0.00286090294187937,0.235742857142857,-0.285714285714286,5.28571428571429,209.571428571429,-3,-31.5714285714286,4.57142857142857,1,2,2
2021-09-05,"MN",0.598859,0,0.0353482,0,5,0,0,0,0.211042857142857,4.57142857142857,9.85714285714286,115.857142857143,-13.8571428571429,-32,5.14285714285714,1.85714285714286,1,2
2021-09-05,"MS",2.61519,NA,0,0,4,0,1.71428571428571,0.0576008027247868,0.466628571428571,2.85714285714286,11.1428571428571,17.7142857142857,38.2857142857143,-26.2857142857143,4.85714285714286,1,2,2
2021-09-05,"MO",2.16608,0,0,0,7,0,0.285714285714286,0.00465527718963523,0.349971428571429,4.85714285714286,10,100.714285714286,6.57142857142857,-26.5714285714286,3.57142857142857,1,2,2
2021-09-05,"MT",1.6119,0,0,0,8,0,0,0,0.197042857142857,17,36.1428571428571,174.571428571429,53.4285714285714,-23.7142857142857,1,1,1,2
2021-09-05,"NE",2.70174,0,0,0,7,0,0,0,0.255185714285714,5.57142857142857,8.85714285714286,121.571428571429,18.8571428571429,-26.5714285714286,3.57142857142857,1,2,2
2021-09-05,"NV",1.55654,NA,0.204834,0.204834,9,3.1883231436e-05,0,0,0.628571428571428,-4,2.85714285714286,-0.571428571428571,-19.4285714285714,-27.1428571428571,5.57142857142857,1,2,2
2021-09-05,"NH",0.303721,NA,0,0,1,0,0,0,0.224942857142857,10.4285714285714,15.7142857142857,187.571428571429,-13.4285714285714,-28.8571428571429,4.57142857142857,1,2,2
2021-09-05,"NJ",3.2377,NA,0.0223264,0.0223264,2,7.228618528e-06,0.285714285714286,0.00321670990728959,0.415385714285714,0.571428571428571,8,112.285714285714,-21.5714285714286,-37,6.85714285714286,0,2,2
2021-09-05,"NM",2.95827,NA,0.193536,0.193536,6,5.7253174272e-05,0,0,0.592228571428571,-5.71428571428571,2.42857142857143,42.1428571428571,-3.28571428571429,-28.7142857142857,4.28571428571428,1,2,2
2021-09-05,"NY",1.58527,0.02,0.0223264,0.02,2,3.17054e-06,1.14285714285714,0.0058747966136233,0.3889,-9.14285714285714,1.14285714285714,60.8571428571429,-32.7142857142857,-37.7142857142857,6.14285714285714,1,2,0
2021-09-05,"NC",2.16572,0,0,0,4,0,0.857142857142857,0.00817253997148437,0.465957142857143,-4.85714285714286,6.57142857142857,62.5714285714286,-12,-29.8571428571429,5.14285714285714,2,1,2
2021-09-05,"ND",2.00111,NA,0,0,8,0,0.714285714285714,0.0937306563357987,0.1341,0.571428571428571,3.57142857142857,128.142857142857,6.14285714285714,-26.1428571428571,1.57142857142857,1,2,2
2021-09-05,"OH",2.05924,0.07,0.0353482,0.07,5,1.441468e-05,0.142857142857143,0.00122213979568267,0.2362,-0.714285714285714,2.28571428571429,161.571428571429,3.28571428571429,-29.5714285714286,4.14285714285714,1,2,2
2021-09-05,"OK",1.41335,0,0.193536,0,6,0,1.28571428571429,0.0324923858606567,0.311985714285714,1.42857142857143,9.85714285714286,50.2857142857143,11.7142857142857,-25.2857142857143,5,1,2,2
2021-09-05,"OR",1.56961,0,0.0235738,0,10,0,0,0,0.592942857142857,-3.42857142857143,9.14285714285714,88.2857142857143,-14,-33.7142857142857,6,2,2,2
2021-09-05,"PA",1.72687,0,0,0,3,0,2.71428571428571,0.0212020625411076,0.273314285714286,-2.14285714285714,7.42857142857143,99.5714285714286,-22,-31.8571428571429,5,0.285714285714286,1,2
2021-09-05,"RI",0.256177,NA,0,0,1,0,0,0,0.309714285714286,3.14285714285714,2.14285714285714,246.571428571429,-29.5714285714286,-30.4285714285714,4.28571428571429,1,2,2
2021-09-05,"SC",1.44668,0,0,0,4,0,0.571428571428571,0.0110984718014745,0.385428571428571,1.42857142857143,11,53.1428571428571,9.28571428571428,-27.2857142857143,5.71428571428571,1,2,2
2021-09-05,"SD",1.27548,0,0,0,8,0,0,0,0.1334,18.1428571428571,30.8571428571429,269.428571428571,41.5714285714286,-22.7142857142857,2.14285714285714,1,2,2
2021-09-05,"TN",2.69177,0,0,0,4,0,0.857142857142857,0.0125438464927552,0.358628571428571,-1,10.8571428571429,84.1428571428571,-3.14285714285714,-28.4285714285714,5.42857142857143,2,1,2
2021-09-05,"TX",3.16486,0.24,0.193536,0.24,6,7.595664e-05,5.14285714285714,0.0177365093437138,0.455157142857143,-7.42857142857143,2.57142857142857,2,-12,-30.7142857142857,6.57142857142857,2,2,2
