date,state,elderly_mode,school_mode,masking_mode,unweighted_ili,flu_av7,flu_per_cap_av7,mask_av7,rr_av7,gp_av7,park_av7,transit_av7,work_av7,resid_av7
2021-06-13,OK,2.0,2.0,2.0,0.270869,1.42857142857143,0.0361026509562852,53.64130368571429,4.85714285714286,12.0,67.0,21.0,-19.7142857142857,2.85714285714286
2021-06-20,OK,2.0,2.0,2.0,0.308642,0.7142857142857142,0.0180513254781426,47.64607027142861,4.42857142857143,8.571428571428571,68.4285714285714,20.2857142857143,-21.0,2.57142857142857
2021-06-27,OK,2.0,2.0,2.0,0.126302,0.7142857142857142,0.0180513254781426,42.40861470000001,2.0,4.142857142857141,42.5714285714286,17.8571428571429,-20.4285714285714,3.4285714285714306
2021-07-04,OK,2.0,2.0,2.0,0.5258550000000001,0.857142857142857,0.0216615905737711,39.297339357142896,3.0,12.5714285714286,72.71428571428571,19.7142857142857,-28.285714285714306,4.142857142857141
2021-07-11,OK,2.0,1.0,2.0,1.05023,1.28571428571429,0.0324923858606567,34.2933929,3.14285714285714,8.571428571428571,55.28571428571429,20.4285714285714,-19.8571428571429,3.4285714285714306
2021-07-18,OK,2.0,1.0,2.0,1.7899,2.14285714285714,0.0541539764344278,32.945794785714305,4.85714285714286,9.0,53.71428571428571,20.5714285714286,-19.8571428571429,3.5714285714285694
2021-07-25,OK,2.0,1.0,2.0,1.54062,1.14285714285714,0.0288821207650282,34.410154242857104,2.28571428571429,7.28571428571429,47.57142857142861,19.4285714285714,-19.7142857142857,3.85714285714286
2021-08-01,OK,2.0,1.0,2.0,1.31749,2.14285714285714,0.0541539764344278,39.317898485714295,4.42857142857143,10.2857142857143,44.28571428571429,21.1428571428571,-19.8571428571429,3.71428571428571
2021-08-08,OK,2.0,1.0,2.0,1.27761,2.71428571428571,0.0685950368169419,47.253679828571386,3.4285714285714306,10.5714285714286,39.8571428571429,17.8571428571429,-20.0,3.71428571428571
2021-08-15,OK,2.0,1.0,2.0,1.7199,1.0,0.0252718556693996,52.97931011428571,2.71428571428571,9.571428571428571,30.714285714285694,14.142857142857098,-19.1428571428571,3.5714285714285694
2021-08-22,OK,2.0,1.0,2.0,1.7474900000000002,0.857142857142857,0.0216615905737711,59.2613153428571,-0.857142857142857,7.0,28.571428571428598,9.714285714285714,-18.0,3.71428571428571
2021-08-29,OK,2.0,1.0,2.0,1.56906,1.714286,0.04332318,62.13181,-0.1428571,8.0,29.42857,9.714286,-16.57143,3.714286
2021-09-05,OK,2.0,1.0,2.0,1.41335,1.285714,0.03249239,63.57505,1.4285709999999998,9.857143,50.28571,11.71429,-25.28571,5.0
2021-09-12,OK,2.0,1.0,2.0,1.24827,1.285714,0.03249239,64.45208000000001,1.285714,9.0,37.57143,9.857143,-14.85714,3.0
2021-09-19,OK,2.0,1.0,2.0,0.923154,1.5714290000000002,0.03971292,64.98957,3.0,7.285714,44.71429000000001,11.28571,-15.57143,2.571429
2021-09-26,OK,2.0,1.0,2.0,0.883869,1.0,0.02527186,64.29664,1.142857,6.571428999999998,43.71429000000001,11.28571,-13.28571,2.571429
2021-10-03,OK,2.0,1.0,2.0,1.0532,1.0,0.02527186,64.95940999999999,3.714286,10.0,39.57143,12.42857,-12.85714,2.428571
2021-10-10,OK,1.0,1.0,2.0,1.71585,3.0,0.07581557,62.34553,0.5714286,7.285714,38.42857,12.0,-15.14286,3.142857
2021-10-17,OK,2.0,1.0,2.0,1.27959,2.285714,0.05776424,61.67646,3.428571,7.0,43.42857,16.0,-16.85714,2.857143
2021-10-24,OK,2.0,1.0,2.0,1.03934,1.0,0.02527186,62.28218,2.285714,6.0,40.14286,12.85714,-12.71429,2.714286
2021-10-31,OK,2.0,1.0,2.0,1.47589,1.0,0.02527186,61.23948000000001,3.285714,8.857142999999997,19.14286,10.57143,-12.42857,3.142857
2021-11-07,OK,1.0,1.0,2.0,1.62584,1.142857,0.02888212,59.66689,2.142857,7.285714,19.42857,11.28571,-11.71429,3.142857
2021-11-14,OK,1.0,1.0,2.0,1.89817,2.428571,0.06137451,60.99698000000001,3.428571,6.857142999999999,16.28571,11.14286,-13.57143,3.428571
2021-11-21,OK,1.0,1.0,2.0,1.63095,2.428571,0.06137451,61.27174,8.0,14.57143,16.71429,19.57143,-17.57143,3.857143
2021-11-28,OK,1.0,1.0,2.0,1.8003900000000002,1.5714290000000002,0.03971292,61.26453000000001,-9.857143,-0.1428571,18.85714,9.857143,-29.0,6.857142999999999
2021-12-05,OK,2.0,1.0,2.0,1.81798,4.0,0.1010874,62.15382,2.714286,7.714286,14.14286,10.57143,-10.28571,3.285714
2021-12-12,OK,2.0,1.0,2.0,3.18911,5.0,0.1263593,63.62641,4.857143,8.857142999999997,11.14286,10.85714,-8.428571,3.142857
2021-12-19,OK,2.0,1.0,2.0,4.15864,8.285714,0.2093954,65.58074,10.28571,12.0,6.428571,17.28571,-15.14286,4.142857
2021-12-26,OK,2.0,1.0,2.0,3.88376,18.28571,0.4621139,69.44152,-7.428571000000002,3.714286,17.57143,7.0,-39.42857,8.857142999999997
2022-01-09,OK,2.0,1.0,2.0,2.07196,15.71429,0.3971292,74.40590999999998,-11.42857,-0.8571429,-17.57143,4.142857,-15.42857,8.142857000000001
2022-01-16,OK,2.0,1.0,2.0,4.3697599999999985,9.428571,0.2382775,77.00050999999998,-13.71429,-2.857143,-10.85714,1.857143,-22.85714,9.428571
2022-01-23,OK,2.0,1.0,2.0,3.29064,4.714286,0.1191387,77.05212,-11.85714,-4.142857,-12.0,2.428571,-15.14286,7.428571000000002
2022-01-30,OK,2.0,1.0,2.0,2.70625,5.428571,0.1371901,75.74502,-7.0,4.0,-0.8571429,6.571428999999998,-15.0,6.428571
2022-02-06,OK,2.0,1.0,2.0,2.45343,9.571429,0.2418878,74.0084,-16.85714,-8.714286,-15.71429,-2.571429,-23.71429,11.0
2022-02-13,OK,2.0,1.0,2.0,2.87376,9.857143,0.2491083,70.73783,-0.4285714,7.0,12.0,14.85714,-9.428571,3.285714
2022-02-20,OK,2.0,1.0,2.0,1.85401,12.28571,0.3104828,63.51729,-10.28571,-5.428571,-0.7142857,9.285714,-18.28571,7.285714
2022-02-27,OK,2.0,1.0,2.0,3.85509,11.0,0.2779904,58.66968000000001,-6.857142999999999,-4.714286,-1.4285709999999998,8.428571,-18.14286,7.285714
2022-03-06,OK,2.0,1.0,2.0,3.38164,17.71429,0.4476729,52.90112,-0.2857143,1.0,19.57143,17.57143,-8.571429,2.428571
2022-03-13,OK,2.0,1.0,2.0,3.3913900000000003,19.85714,0.5018268,47.87063,-3.714286,-3.142857,31.85714,16.28571,-17.71429,5.285714
2022-03-20,OK,2.0,1.0,2.0,3.10639,24.14286,0.6101348000000001,40.2594,-3.714286,-3.857143,31.85714,18.28571,-13.28571,3.714286
2022-03-27,OK,2.0,1.0,2.0,2.86309,24.42857,0.6173553,38.61706,-1.0,-2.285714,46.42857,15.0,-8.142857000000001,2.285714
2022-04-03,OK,2.0,1.0,2.0,3.1789,20.85714,0.5270986999999999,36.19002,0.8571429,1.5714290000000002,52.28571,15.57143,-8.428571,1.857143
2022-04-10,OK,2.0,1.0,2.0,2.9877,15.85714,0.4007394,34.45055,0.0,2.428571,47.0,14.28571,-7.714286,2.0
2022-04-17,OK,2.0,1.0,2.0,0.956626,13.42857,0.3393649,34.142340000000004,-3.571429,1.142857,48.0,13.57143,-13.0,2.428571
2022-04-24,OK,2.0,1.0,1.0,2.34936,7.571428999999998,0.1913441,33.68895,0.5714286,0.1428571,50.0,16.42857,-8.714286,1.857143
2022-05-01,OK,2.0,1.0,1.0,2.3048,5.857143,0.14802089999999998,32.86861,1.5714290000000002,3.142857,44.85714,17.14286,-8.714286,2.142857
2022-05-08,OK,2.0,1.0,1.0,2.23202,6.285714,0.1588517,31.49108,5.0,7.428571000000002,61.0,17.71429,-9.714286,1.142857
2022-05-15,OK,2.0,1.0,1.0,1.68163,6.142857,0.1552414,32.29103,2.857143,4.714286,67.57143,22.14286,-10.57143,1.4285709999999998
2022-05-22,OK,2.0,1.0,1.0,0.570967,4.857143,0.122749,32.8321,-1.857143,-0.8571429,36.0,18.42857,-15.0,3.714286
2022-05-29,OK,2.0,1.0,1.0,0.434323,5.142857,0.1299695,32.4345,-0.4285714,3.285714,80.85714,22.14286,-25.0,4.142857
2022-06-05,OK,2.0,1.0,1.0,0.622785,3.857143,0.09747716,30.46057,-0.7142857,3.571429,67.42857,20.57143,-16.85714,3.285714
2022-06-12,OK,2.0,1.0,1.0,1.86482,4.142857,0.1046977,30.20096,-1.285714,3.285714,72.0,20.14286,-17.14286,3.0
2022-06-19,OK,2.0,0.0,1.0,1.40326,4.0,0.1010874,28.47278,-1.5714290000000002,2.714286,71.14286,19.42857,-19.14286,3.285714
2022-06-26,OK,2.0,0.0,1.0,1.1276700000000002,5.0,0.1263593,30.06717,-2.0,1.4285709999999998,69.28571,20.71429,-17.0,3.142857
2020-03-15,OR,2.0,0.0,0.0,6.72376,,,26.33099188664947,-11.5714285714286,12.142857142857098,33.1428571428571,-14.857142857142902,-15.4285714285714,6.142857142857139
2020-03-22,OR,3.0,3.0,0.0,5.24078,,,58.92345248597865,-38.1428571428571,-7.142857142857139,36.0,-34.7142857142857,-37.2857142857143,13.142857142857098
2020-03-29,OR,3.0,3.0,0.0,3.60034,,,75.72821891260546,-46.57142857142861,-19.2857142857143,-13.0,-45.8571428571429,-44.8571428571429,16.8571428571429
2020-04-05,OR,3.0,3.0,0.0,2.52212,,,75.646968183289,-42.8571428571429,-13.714285714285701,11.0,-44.0,-45.71428571428571,16.2857142857143
2020-04-12,OR,3.0,3.0,1.0,1.6121299999999998,,,90.98815711096518,-41.0,-12.0,26.714285714285694,-42.7142857142857,-45.428571428571395,15.285714285714299
2020-04-19,OR,3.0,3.0,1.0,1.53099,,,93.9516180557263,-37.0,-12.0,19.0,-41.5714285714286,-43.57142857142861,15.0
2020-04-26,OR,3.0,3.0,1.0,1.02508,,,78.85866516253458,-35.7142857142857,-10.1428571428571,23.285714285714306,-39.5714285714286,-43.0,13.5714285714286
2020-05-03,OR,3.0,3.0,1.0,1.03465,,,90.14913624062919,-31.0,-4.0,22.142857142857103,-36.2857142857143,-40.8571428571429,13.714285714285701
2020-05-10,OR,3.0,3.0,1.0,0.938921,,,79.97525901101525,-29.714285714285694,0.5714285714285711,39.8571428571428,-33.4285714285714,-39.0,12.285714285714299
2020-05-17,OR,3.0,3.0,1.0,0.977417,,,84.11267224461216,-28.571428571428598,-5.571428571428571,22.571428571428598,-34.1428571428571,-37.2857142857143,12.5714285714286
2020-05-24,OR,3.0,3.0,2.0,0.720371,,,96.57696363546262,-22.571428571428598,-0.857142857142857,73.71428571428571,-28.142857142857103,-40.0,11.142857142857098
2020-05-31,OR,3.0,3.0,2.0,0.932483,,,99.82503452560027,-18.4285714285714,1.14285714285714,69.14285714285711,-25.0,-31.714285714285694,9.85714285714286
2020-06-07,OR,3.0,3.0,2.0,0.8205959999999999,,,98.37672717608905,-17.0,1.14285714285714,53.71428571428571,-26.142857142857103,-31.571428571428598,9.714285714285714
2020-06-14,OR,3.0,3.0,2.0,0.787114,,,93.12877155983784,-15.0,0.5714285714285711,66.14285714285711,-23.571428571428598,-31.0,9.0
2020-06-21,OR,3.0,3.0,2.0,0.766677,,,74.95339042859558,-11.4285714285714,4.42857142857143,119.142857142857,-18.5714285714286,-31.142857142857103,6.71428571428571
2020-06-28,OR,3.0,3.0,3.0,1.041,,,100.0,-10.0,2.85714285714286,107.0,-17.0,-30.714285714285694,7.28571428571429
2020-07-05,OR,3.0,3.0,3.0,0.99722,,,92.74459209614699,-12.142857142857098,5.857142857142861,125.714285714286,-17.571428571428598,-37.2857142857143,7.28571428571428
2020-07-12,OR,3.0,3.0,3.0,0.86192,,,100.0,-10.2857142857143,3.71428571428571,130.142857142857,-17.0,-31.142857142857103,6.857142857142861
2020-07-19,OR,3.0,3.0,3.0,0.8908739999999999,,,100.0,-10.1428571428571,3.4285714285714306,138.857142857143,-17.428571428571402,-31.428571428571402,6.71428571428571
2020-07-26,OR,2.0,3.0,3.0,0.955047,,,97.8031853249235,-10.4285714285714,2.28571428571429,136.428571428571,-17.7142857142857,-31.571428571428598,6.571428571428571
2020-08-02,OR,2.0,3.0,3.0,0.983552,,,97.8318301898104,-8.428571428571429,4.42857142857143,133.571428571429,-16.428571428571402,-31.571428571428598,6.428571428571429
2020-08-09,OR,2.0,3.0,3.0,0.733205,,,94.48201136442131,-10.4285714285714,2.28571428571429,131.142857142857,-17.0,-31.714285714285694,6.428571428571429
2020-08-16,OR,2.0,3.0,3.0,0.7435149999999999,,,90.20008536059856,-12.0,0.857142857142857,130.714285714286,-18.1428571428571,-32.1428571428571,6.28571428571428
2020-08-23,OR,2.0,3.0,3.0,0.794804,,,88.89926915568469,-10.857142857142902,0.5714285714285711,119.42857142857099,-18.4285714285714,-30.857142857142897,6.0
2020-08-30,OR,2.0,3.0,3.0,0.7878109999999999,,,90.01821036994582,-10.5714285714286,0.5714285714285711,119.0,-18.4285714285714,-30.428571428571402,6.0
2020-09-06,OR,2.0,3.0,3.0,0.784505,,,85.11744031229463,-11.4285714285714,2.71428571428571,116.857142857143,-20.0,-37.5714285714286,6.71428571428571
2020-09-13,OR,2.0,2.0,3.0,0.926529,,,99.33521348108368,-22.714285714285694,-5.857142857142861,16.571428571428598,-33.4285714285714,-36.1428571428571,9.85714285714286
2020-09-20,OR,2.0,2.0,3.0,1.01978,,,93.54715788780325,-16.571428571428598,-5.857142857142861,51.28571428571429,-27.285714285714306,-29.142857142857103,7.571428571428571
2020-09-27,OR,2.0,2.0,3.0,1.31025,,,95.56492912582914,-14.857142857142902,-5.14285714285714,57.8571428571429,-26.0,-27.571428571428598,7.28571428571428
2020-10-04,OR,2.0,2.0,3.0,1.48806,,,87.18357238774624,-12.5714285714286,-1.14285714285714,65.14285714285711,-23.857142857142897,-27.428571428571402,6.28571428571428
2020-10-11,OR,2.0,2.0,3.0,1.29866,,,96.89070168421648,-15.857142857142902,-4.85714285714286,38.7142857142857,-27.428571428571402,-28.0,7.71428571428571
2020-10-18,OR,2.0,2.0,3.0,1.30426,,,95.91957798042273,-14.714285714285701,-4.71428571428571,53.1428571428571,-25.0,-26.857142857142897,7.28571428571429
2020-10-25,OR,2.0,2.0,3.0,1.29426,0.0,0.0,100.0,-15.0,-5.28571428571428,38.2857142857143,-27.285714285714306,-27.142857142857103,7.857142857142861
2020-11-01,OR,2.0,2.0,3.0,1.52539,0.14285714285714302,0.0033870566812758303,98.91631299319977,-15.142857142857098,-3.5714285714285694,33.5714285714286,-29.142857142857103,-26.857142857142897,7.571428571428571
2020-11-08,OR,2.0,2.0,3.0,1.6650599999999998,0.0,0.0,100.0,-17.571428571428598,-7.571428571428571,8.428571428571429,-33.8571428571429,-28.714285714285694,9.428571428571429
2020-11-15,OR,2.0,2.0,3.0,1.63314,0.0,0.0,100.0,-21.857142857142897,-9.428571428571429,-7.0,-36.1428571428571,-29.142857142857103,10.4285714285714
2020-11-22,OR,2.0,2.0,3.0,1.52328,0.28571428571428603,0.006774113362551661,100.0,-24.428571428571402,-1.42857142857143,5.857142857142861,-35.1428571428571,-32.8571428571429,10.857142857142902
2020-11-29,OR,2.0,2.0,3.0,1.28948,0.0,0.0,100.0,-33.7142857142857,-13.142857142857098,12.0,-39.8571428571429,-42.7142857142857,13.285714285714299
2020-12-06,OR,2.0,2.0,3.0,1.33668,0.0,0.0,100.0,-24.428571428571402,-6.0,10.857142857142902,-38.0,-30.571428571428598,10.5714285714286
2020-12-13,OR,2.0,2.0,3.0,1.14734,0.0,0.0,100.0,-24.571428571428598,-5.71428571428571,-5.0,-38.2857142857143,-31.0,10.857142857142902
2020-12-20,OR,2.0,2.0,3.0,1.07365,0.0,0.0,100.0,-16.7142857142857,4.0,5.428571428571429,-32.2857142857143,-32.0,10.1428571428571
2020-12-27,OR,2.0,2.0,3.0,0.998439,0.28571428571428603,0.006774113362551661,100.0,-32.8571428571429,-11.857142857142902,9.428571428571429,-39.5714285714286,-46.0,13.5714285714286
2021-01-03,OR,2.0,2.0,3.0,1.04529,0.0,0.0,100.0,-27.285714285714306,-9.85714285714286,4.0,-39.4285714285714,-39.2857142857143,11.0
2021-01-10,OR,2.0,2.0,3.0,0.8613959999999999,0.0,0.0,100.0,-27.571428571428598,-9.85714285714286,4.0,-39.4285714285714,-31.428571428571402,11.0
2021-01-17,OR,2.0,2.0,3.0,0.754015,0.0,0.0,100.0,-27.857142857142897,-12.0,20.8571428571429,-38.1428571428571,-33.0,10.4285714285714
2021-01-24,OR,2.0,2.0,3.0,0.8211200000000001,0.0,0.0,100.0,-31.0,-14.0,-2.85714285714286,-41.2857142857143,-32.0,11.142857142857098
2021-01-31,OR,2.0,2.0,3.0,0.69652,0.0,0.0,100.0,-27.142857142857103,-11.714285714285701,-3.71428571428571,-39.1428571428571,-31.142857142857103,10.2857142857143
2021-02-07,OR,2.0,2.0,3.0,0.630415,0.14285714285714302,0.0033870566812758303,100.0,-25.714285714285694,-7.571428571428571,8.71428571428571,-37.7142857142857,-30.285714285714306,9.714285714285714
2021-02-14,OR,2.0,2.0,3.0,0.6005729999999999,0.0,0.0,100.0,-33.7142857142857,-12.714285714285701,-14.857142857142902,-46.428571428571395,-44.28571428571429,12.714285714285701
2021-02-14,OR,2.0,2.0,3.0,0.6005729999999999,0.0,0.0,94.09611872857141,-33.7142857142857,-12.714285714285701,-14.857142857142902,-46.428571428571395,-44.28571428571429,12.714285714285701
2021-02-21,OR,2.0,2.0,3.0,0.550621,0.0,0.0,93.82166265714292,-21.571428571428598,-9.428571428571429,1.85714285714286,-36.0,-29.0,9.0
2021-02-28,OR,2.0,2.0,3.0,0.539742,0.14285714285714302,0.0033870566812758303,93.04611662857141,-16.1428571428571,-6.428571428571429,25.857142857142897,-30.714285714285694,-28.428571428571402,8.285714285714281
2021-03-07,OR,2.0,2.0,3.0,0.570793,0.0,0.0,92.32163682857141,-16.428571428571402,-6.142857142857139,13.0,-30.857142857142897,-29.0,8.428571428571429
2021-03-14,OR,2.0,2.0,3.0,0.5096930000000001,0.0,0.0,91.97562941428568,-11.5714285714286,-4.0,39.4285714285714,-27.142857142857103,-28.142857142857103,7.28571428571429
2021-03-21,OR,2.0,2.0,3.0,0.586617,0.0,0.0,92.1173448428571,-9.0,-5.0,20.8571428571429,-24.0,-30.0,7.28571428571428
2021-03-28,OR,2.0,2.0,3.0,0.623645,0.0,0.0,91.8604913,-8.285714285714281,-2.85714285714286,53.28571428571429,-21.857142857142897,-29.142857142857103,6.28571428571429
2021-04-04,OR,2.0,2.0,3.0,0.6517609999999999,0.0,0.0,90.9938969857143,-7.28571428571429,3.4285714285714306,58.1428571428571,-20.1428571428571,-28.142857142857103,6.28571428571428
2021-04-11,OR,2.0,2.0,3.0,0.962206,0.0,0.0,90.773128,-5.857142857142861,0.28571428571428603,60.71428571428571,-19.1428571428571,-27.285714285714306,6.142857142857139
2021-04-18,OR,2.0,1.0,3.0,1.00482,0.0,0.0,89.98904767142858,-5.428571428571429,2.14285714285714,79.28571428571429,-18.1428571428571,-27.142857142857103,5.28571428571429
2021-04-25,OR,2.0,1.0,3.0,0.753796,0.0,0.0,89.73439957142858,-8.85714285714286,-1.85714285714286,48.857142857142804,-20.7142857142857,-27.142857142857103,6.71428571428571
2021-05-02,OR,2.0,1.0,3.0,0.751393,0.14285714285714302,0.0033870566812758303,87.76547167142859,-8.142857142857139,3.5714285714285694,67.28571428571429,-17.571428571428598,-27.428571428571402,5.857142857142861
2021-05-09,OR,2.0,1.0,3.0,0.7448140000000001,0.0,0.0,86.38906134285709,-6.571428571428571,5.857142857142861,66.8571428571428,-17.2857142857143,-26.857142857142897,5.428571428571429
2021-05-16,OR,2.0,1.0,3.0,0.59915,0.0,0.0,83.9549923,-6.28571428571428,4.57142857142857,75.5714285714286,-15.285714285714299,-26.0,5.14285714285714
2021-05-23,OR,2.0,1.0,2.0,0.589499,0.14285714285714302,0.0033870566812758303,77.1675042285714,-7.28571428571429,2.28571428571429,59.28571428571429,-19.4285714285714,-25.285714285714306,5.857142857142861
2021-05-30,OR,2.0,1.0,2.0,0.599459,0.0,0.0,69.03034028571429,-2.42857142857143,9.571428571428571,114.857142857143,-14.0,-31.428571428571402,5.0
2021-06-06,OR,2.0,1.0,2.0,0.658565,0.0,0.0,61.133653128571396,-2.42857142857143,7.857142857142861,81.4285714285714,-14.714285714285701,-23.714285714285694,4.85714285714286
2021-06-13,OR,2.0,1.0,2.0,0.623624,0.0,0.0,53.2708520428571,-2.42857142857143,7.142857142857139,77.28571428571429,-12.0,-25.0,4.85714285714286
2021-06-20,OR,2.0,1.0,2.0,0.623158,0.14285714285714302,0.0033870566812758303,47.173294428571396,-0.5714285714285711,10.0,118.714285714286,-9.0,-28.0,3.28571428571429
2021-06-27,OR,2.0,1.0,2.0,0.559958,0.0,0.0,41.5717354571429,-3.14285714285714,7.857142857142861,102.285714285714,-12.5714285714286,-29.857142857142897,3.85714285714286
2021-07-04,OR,2.0,1.0,2.0,0.718232,0.14285714285714302,0.0033870566812758303,39.2161977285714,-0.28571428571428603,13.857142857142902,122.0,-10.4285714285714,-34.4285714285714,4.42857142857143
2021-07-11,OR,2.0,1.0,2.0,0.8302879999999999,0.14285714285714302,0.0033870566812758303,33.8199653428571,0.857142857142857,10.2857142857143,115.714285714286,-7.857142857142861,-27.428571428571402,3.71428571428571
2021-07-18,OR,2.0,1.0,2.0,0.943188,0.0,0.0,32.1275746285714,2.14285714285714,10.1428571428571,119.285714285714,-6.71428571428571,-27.0,3.4285714285714306
2021-07-25,OR,2.0,1.0,2.0,1.16987,0.0,0.0,33.1380661714286,0.7142857142857142,9.428571428571429,115.0,-8.0,-26.857142857142897,3.85714285714286
2021-08-01,OR,2.0,1.0,2.0,1.43367,0.0,0.0,37.2660381714286,0.5714285714285711,10.857142857142902,102.57142857142901,-9.28571428571428,-27.428571428571402,4.42857142857143
2021-08-08,OR,2.0,1.0,2.0,1.78215,0.0,0.0,43.180115828571395,-0.42857142857142894,10.1428571428571,101.857142857143,-9.571428571428571,-28.142857142857103,4.71428571428571
2021-08-15,OR,2.0,1.0,2.0,1.63714,0.0,0.0,48.806445528571395,-2.42857142857143,8.71428571428571,92.85714285714279,-11.4285714285714,-29.0,5.0
2021-08-22,OR,2.0,1.0,2.0,1.64157,1.0,0.0237093967689308,55.851658257142894,-3.4285714285714306,6.28571428571428,90.1428571428571,-13.285714285714299,-28.571428571428598,5.14285714285714
2021-08-29,OR,2.0,2.0,2.0,1.58439,0.0,0.0,58.98329,-4.285714,6.857142999999999,84.85714,-14.28571,-28.28571,5.142857
2021-09-05,OR,2.0,2.0,2.0,1.56961,0.0,0.0,61.15733,-3.428571,9.142857,88.28571,-14.0,-33.714290000000005,6.0
2021-09-12,OR,2.0,2.0,2.0,1.32503,0.2857143,0.006774113000000001,62.02047,-5.285714,5.714286,77.14286,-15.71429,-26.28571,4.714286
2021-09-19,OR,2.0,2.0,2.0,1.42025,0.2857143,0.006774113000000001,62.25618000000001,-5.714286,3.428571,61.71429000000001,-17.42857,-26.57143,5.142857
2021-09-26,OR,2.0,2.0,2.0,0.955545,0.0,0.0,61.69161999999999,-7.0,3.0,59.57143000000001,-17.28571,-23.42857,4.714286
2021-10-03,OR,2.0,1.0,2.0,1.35573,0.2857143,0.006774113000000001,62.15082,-5.0,5.714286,53.85714,-17.42857,-22.57143,4.428571
2021-10-10,OR,2.0,1.0,2.0,1.39916,0.5714286,0.01354823,59.45768,-6.714286,2.857143,43.0,-18.57143,-23.28571,5.285714
2021-10-17,OR,2.0,1.0,2.0,1.36386,0.2857143,0.006774113000000001,58.75918000000001,-6.285714,2.714286,43.28571,-18.0,-22.14286,4.571429
2021-10-24,OR,2.0,1.0,2.0,1.33114,0.0,0.0,59.12866,-8.571429,0.8571429,14.28571,-21.85714,-22.71429,5.857143
2021-10-31,OR,2.0,1.0,2.0,1.34605,0.0,0.0,58.17039000000001,-6.857142999999999,3.857143,28.28571,-20.42857,-22.0,5.285714
2021-11-07,OR,2.0,0.0,2.0,1.30702,0.0,0.0,56.80571,-8.142857000000001,0.1428571,11.0,-21.85714,-21.85714,5.714286
2021-11-14,OR,2.0,0.0,2.0,1.237,0.0,0.0,57.05122,-7.142857000000001,5.551115e-17,11.71429,-22.57143,-24.0,6.285714
2021-11-21,OR,2.0,0.0,2.0,1.43278,0.2857143,0.006774113000000001,57.31299,-3.0,9.142857,12.85714,-18.57143,-23.28571,5.571429
2021-11-28,OR,2.0,0.0,2.0,1.4917,1.285714,0.03048351,57.49491999999999,-16.85714,-5.142857,16.14286,-24.14286,-35.57143,8.142857000000001
2021-12-05,OR,2.0,0.0,2.0,1.496,0.4285714,0.01016117,58.43975,-7.285714,1.142857,6.142857,-25.28571,-20.0,5.571429
2021-12-12,OR,2.0,0.0,2.0,1.5183,0.5714286,0.01354823,59.94328,-8.142857000000001,0.7142857,-8.571429,-25.28571,-19.0,6.0
2021-12-19,OR,2.0,0.0,2.0,1.81386,1.142857,0.02709645,61.76872,-0.7142857,7.285714,-1.857143,-20.42857,-23.85714,5.714286
2021-12-26,OR,2.0,0.0,2.0,2.63486,0.2857143,0.006774113000000001,65.77056,-25.42857,-7.0,-13.28571,-32.85714,-51.14286,12.57143
2022-01-09,OR,2.0,0.0,2.0,2.96226,0.1428571,0.003387057,71.46815,-17.85714,-4.857143,3.714286,-31.42857,-23.42857,8.428571
2022-01-16,OR,2.0,0.0,2.0,2.43859,0.8571429,0.02032234,74.09175,-18.71429,-6.714286,8.571429,-33.0,-27.42857,8.714286
2022-01-23,OR,2.0,0.0,2.0,1.62922,0.4285714,0.01016117,74.2707,-17.71429,-7.714286,20.14286,-32.285709999999995,-23.71429,7.714286
2022-01-30,OR,2.0,0.0,2.0,1.27571,0.5714286,0.01354823,73.02476,-16.14286,-6.428571,12.42857,-31.0,-22.42857,7.285714
2022-02-06,OR,2.0,0.0,2.0,1.31615,0.2857143,0.006774113000000001,70.95356,-12.71429,-3.571429,27.85714,-29.0,-20.85714,6.285714
2022-02-13,OR,2.0,0.0,2.0,0.8694440000000001,0.4285714,0.01016117,67.97814,-11.85714,-0.1428571,31.85714,-26.85714,-20.14286,5.285714
2022-02-20,OR,2.0,0.0,2.0,0.7646729999999999,0.5714286,0.01354823,62.90123000000001,-10.28571,-5.857143,23.71429,-25.71429,-22.71429,5.857143
2022-02-27,OR,2.0,0.0,2.0,0.802759,0.5714286,0.01354823,58.40496,-11.71429,-6.857142999999999,4.571429,-26.71429,-19.14286,5.428571
2022-03-06,OR,2.0,0.0,2.0,1.0057,0.4285714,0.01016117,52.48755,-10.0,-4.0,25.57143,-26.85714,-18.42857,4.428571
2022-03-13,OR,2.0,0.0,2.0,0.855671,2.0,0.04741879,47.35668,-12.57143,-5.857143,23.85714,-27.71429,-18.57143,4.857143
2022-03-20,OR,2.0,0.0,2.0,0.978422,2.714286,0.06435408,40.43749,-10.28571,-6.571428999999998,34.57143,-25.0,-24.71429,4.571429
2022-03-27,OR,2.0,0.0,2.0,0.938855,2.714286,0.06435408,38.50568,-10.0,-6.428571,52.0,-23.42857,-21.85714,4.0
2022-04-03,OR,2.0,0.0,2.0,0.8808360000000001,1.5714290000000002,0.03725762,35.98836,-7.142857000000001,-2.142857,46.42857,-21.57143,-18.14286,3.714286
2022-04-10,OR,2.0,0.0,2.0,1.1685,2.285714,0.05419291,34.06308,-9.142857,-1.857143,26.14286,-22.57143,-19.85714,4.571429
2022-04-17,OR,2.0,0.0,2.0,1.30417,2.857143,0.06774113,33.82312,-13.14286,-3.0,20.57143,-25.28571,-20.57143,4.285714
